Year,Country,Region,Artist,Song,Artist.gender,Group.Solo,Place,Points,Is.Final,Song.In.English,Song.Quality,Normalized.Points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,Happiness
2005,Bosnia and Herzegovina,Former Yugoslavia,Feminnem,Call Me,Female,Group,14,79,1,1,2.082995332,0.034924845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.457772727
2005,Switzerland,Western Europe,Vanilla Ninja,Cool Vibes,Female,Group,8,128,1,1,3.240765915,0.056587091,0.663860146,247.73333,0.037457675,0.512192123,127.049,0.062926275,4,0.062881307,4,0,-6.553,0.247399388,5.28797619
2005,Latvia,Former Socialist Bloc,Walters and Kazha,The War Is Not Over,Male,Group,5,153,1,1,4.010203455,0.067639257,0.601029414,177.02667,0.626087391,0.753754577,104.978,0.025652236,0,0.136981161,4,1,-4.766,0.706140579,5.285801527
2005,France,Western Europe,Ortal,Chacun pense — soi,Female,Solo,23,11,1,0,0.171570269,0.004862953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.954615385
2004,Spain,Western Europe,Ram¢n,Para llenarme de ti,Male,Solo,10,87,1,0,2.471054358,0.041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.513888889
2004,Austria,Western Europe,Tie Break,Du bist,Male,Group,21,9,1,0,0.20149964,0.004310345,0.514342629,191.36,0.176648531,0.325959494,85.537,0.033023052,5,0.076843064,5,1,-7.004,0.616096085,4.61028169
2004,Norway,Scandinavia,Knut Anders S_rum,High,Male,Solo,24,3,1,1,-0.01071023,0.001436782,0.764991402,182.9873,0.020446717,0.489428172,93.695,0.028093895,8,0.15477702,4,1,-8.248,0.321987009,5.592403101
2004,France,Western Europe,Jonatan Cerrada,_ chaque pas,Male,Solo,15,40,1,0,1.035525336,0.019157088,0.299055585,187.72,NA,0.559522982,140.96,0.028305207,2,0.235751311,4,1,-7.546,NA,4.885432099
2004,Serbia and Montenegro,Former Yugoslavia,?eljko Joksimovi?,Lane moje,Male,Solo,2,263,1,0,7.732536205,0.125957854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,Malta,Western Europe,Julie and Ludwig,On Again... Off Again,Both,Group,12,50,1,1,1.455691753,0.02394636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.485582822
2004,Netherlands,Western Europe,Re-Union,Without You,Male,Group,20,11,1,1,0.355708525,0.005268199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,Germany,Western Europe,Max,Can't Wait Until Tonight,Male,Solo,8,93,1,1,2.602348997,0.04454023,0.373493168,182.45333,0.518331542,0.736041905,98.034,0.034232887,9,0.100326257,4,1,-9.47,0.37523273,5.308728814
2004,Albania,Former Socialist Bloc,Anjeza Shahini,The Image of You,Female,Solo,7,106,1,1,2.818343572,0.050766284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.561375
2004,Ukraine,Former Socialist Bloc,Ruslana,Wild Dances,Female,Solo,1,280,1,1,8.127321796,0.134099617,0.775246205,182.74494,0.006445874,0.69634037,85.964,0.044388108,2,0.078414621,4,1,-9.145,0.890780996,5.553018868
2004,Croatia,Former Yugoslavia,Ivan Mikuli?,You Are The Only One,Male,Solo,12,50,1,1,1.397353135,0.02394636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,Bosnia and Herzegovina,Former Yugoslavia,Deen,In The Disco,Male,Solo,9,91,1,1,2.515799019,0.043582375,0.897901614,176.28544,0.01777864,0.473193866,133.953,0.124436747,1,0.562067913,4,1,-4.562,0.891231095,5.43122807
2004,Belgium,Western Europe,Xandee,1 Life,Female,Solo,22,7,1,1,0.292748971,0.00335249,0.941381034,173.57333,0.027170886,0.713673887,130.01,0.065332273,0,0.18562863,4,1,-5.683,0.804391965,5.47974359
2004,Russia,Former Socialist Bloc,Julia Savicheva,Believe Me,Female,Solo,11,67,1,1,1.915613697,0.032088123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.391515152
2004,Macedonia,Former Yugoslavia,To?e Proeski,Life,Male,Solo,14,47,1,1,1.432040493,0.022509579,0.938486471,181.73333,0.392504622,0.72662594,136.023,0.07941137,9,0.115993208,1,0,-3.548,0.69918525,NA
2004,Greece,Western Europe,Sakis Rouvas,Shake It,Male,Solo,3,252,1,1,7.229402304,0.120689655,0.926672991,179.21161,0.002168209,0.71777167,113.039,0.046063186,2,0.110225539,4,1,-4.909,0.771430322,5.464790419
2004,Iceland,Scandinavia,J¢nsi,Heaven,Male,Solo,19,16,1,1,0.414778347,0.007662835,0.413522279,192.12145,0.094452821,0.499725466,125.953,0.028965498,0,0.099490733,4,1,-12.362,0.297289342,5.537018349
2004,Ireland,Independent,Chris Doran,If My World Stopped Turning,Male,Solo,22,7,1,1,0.0920432,0.00335249,0.506990429,184.96,0.570329307,0.472651306,74.15,0.031305339,11,0.161704248,4,1,-8.551,0.229063475,5.414615385
2004,Poland,Former Socialist Bloc,Blue Caf_,Love Song,Both,Group,17,27,1,1,0.946498665,0.012931034,0.064730438,203.14667,0.992610014,0.373385127,87.928,0.038263542,4,0.283097366,4,1,-19.675,0.040755872,NA
2004,United Kingdom,Independent,James Fox,Hold On to Our Love,Male,Solo,16,29,1,1,0.781414152,0.013888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.610218579
2004,Cyprus,Independent,Lisa Andreas,Stronger Every Minute,Female,Solo,5,170,1,1,5.00639451,0.081417625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.613448276
2004,Turkey,Independent,Athena,For Real,Male,Group,4,195,1,1,5.917606652,0.093390805,0.74243543,188.22639,0.344185553,0.86835983,126.04,0.063927754,5,0.048082685,4,0,-9.505,0.867909294,5.561896552
2004,Romania,Former Socialist Bloc,Sanda,I Admit,Female,Solo,18,18,1,1,0.778902461,0.00862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.562191781
2004,Sweden,Scandinavia,Lena Philipsson,It Hurts,Female,Solo,5,170,1,1,4.634744148,0.081417625,0.947076044,182.06286,0.001923566,0.685550574,126.935,0.027404495,11,0.07393451,4,1,-4.693,0.753434472,5.19057971
2003,Iceland,Scandinavia,Birgitta Haukdal,Open Your Heart,NA,NA,8,81,1,1,3.286220635,0.053713528,0.851536178,183.73333,0.017999334,0.487658599,105.141,0.040877315,4,0.207722237,4,1,-4.876,0.628780189,5.604057971
2003,Austria,Western Europe,Alf Poier,Weil der Mensch zæhlt,NA,NA,6,101,1,0,3.988997752,0.066976127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.963608247
2003,Ireland,Independent,Mickey Joe Harte,We've Got the World,NA,NA,11,53,1,1,1.935315327,0.035145889,0.875718344,203.69333,0.084426527,0.56817153,104.009,0.040751488,2,0.40093288,4,1,-5.689,0.541669364,NA
2003,Turkey,Independent,Sertab Erener,Everyway That I Can,NA,NA,1,167,1,1,6.950406189,0.110742706,0.85871643,276.04853,0.015183203,0.726158362,94.974,0.042705994,11,0.044118643,4,0,-4.767,0.619479215,5.804137931
2003,Malta,Western Europe,Lynn Chircop,To Dream Again,NA,NA,25,4,1,1,0.019511808,0.00265252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.880666667
2003,Bosnia and Herzegovina,Former Yugoslavia,Mija Martina,Ne brini,NA,NA,16,27,1,1,1.12201261,0.017904509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Portugal,Western Europe,Rita Guerra,Deixa-me sonhar,NA,NA,22,13,1,1,0.210598126,0.00862069,0.257389126,336.49333,0.762867754,0.545363795,82.998,0.029843869,2,0.122193262,4,1,-10.184,0.20168821,5.26
2003,Croatia,Former Yugoslavia,Claudia Beni,Vi?e nisam tvoja,NA,NA,15,29,1,1,1.457594463,0.019230769,0.808279964,172.47456,0.705873158,0.830398002,94.981,0.041971739,3,0.082493596,4,0,-2.352,0.870379386,NA
2003,Cyprus,Independent,Stelios Konstantas,Feeling Alive,NA,NA,20,15,1,1,0.818269279,0.00994695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Germany,Western Europe,Lou,Let's Get Happy,NA,NA,11,53,1,1,1.886693017,0.035145889,0.923018597,181.81179,0.017072371,0.631763891,145.082,0.055160304,10,0.261104588,4,0,-3.801,0.94129718,5.530153061
2003,Russia,Former Socialist Bloc,t.A.T.u.,"Ne ver', ne boysia",NA,NA,3,164,1,0,6.76749771,0.108753316,0.791910547,185.69252,0.001078172,0.65839836,136.043,0.032845855,10,0.317602456,4,0,-7.468,0.385373097,5.546645367
2003,Spain,Western Europe,Beth,Dime,NA,NA,8,81,1,0,3.162393084,0.053713528,0.819261932,181.71891,0.006867707,0.677511252,130.072,0.048819098,11,0.34666923,4,0,-6.368,0.89144875,5.572659574
2003,Israel,Independent,Lior Narkis,Words for Love,NA,NA,19,17,1,1,0.626856859,0.01127321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.663333333
2003,Netherlands,Western Europe,Esther Hart,One More Night,NA,NA,13,45,1,1,1.701445969,0.029840849,0.861165748,180.04707,0.00800202,0.625632148,116.032,0.067842421,1,0.320529691,4,1,-6.33,0.849175416,5.742932692
2003,United Kingdom,Independent,Jemini,Cry Baby,NA,NA,26,0,1,1,-0.302963388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.058518519
2003,Ukraine,Former Socialist Bloc,Oleksandr Ponomaryov,Hasta la Vista,NA,NA,14,30,1,1,1.364166264,0.019893899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Greece,Western Europe,Mando,Never Let You Go,NA,NA,17,25,1,1,1.154049365,0.016578249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Norway,Scandinavia,Jostein Hasselg_rd,I'm Not Afraid To Move On,NA,NA,4,123,1,1,4.876721386,0.081564987,0.431977805,183.06567,0.13768916,0.541164769,75.994,0.025391884,0,0.0968345,4,1,-7.259,0.338391382,NA
2003,France,Western Europe,Louisa Ba_leche,Monts et merveilles,NA,NA,18,19,1,0,0.609690271,0.012599469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Poland,Former Socialist Bloc,Ich Troje,Keine Grenzen-?adnych granic,NA,NA,7,90,1,0,3.860999901,0.059681698,0.126677225,182.78354,0.690863124,0.491622961,69.071,0.02819111,7,0.110196832,4,1,-21.878,0.13689471,4.999230769
2003,Latvia,Former Socialist Bloc,F.L.Y.,Hello From Mars,NA,NA,24,5,1,1,0.157047886,0.00331565,0.712074212,178.46667,0.02490548,0.549474469,132.062,0.029959432,0,0.161618276,4,1,-4.963,0.415208033,5.556521739
2003,Belgium,Western Europe,Urban Trad,Sanomi,NA,NA,2,165,1,0,6.253894443,0.109416446,0.809913211,247.89007,0.098444229,0.557138512,85.073,0.030357394,7,0.158820038,4,0,-6.722,0.700236428,4.954
2003,Estonia,Former Socialist Bloc,Ruffus,Eighties Coming Back,NA,NA,21,14,1,1,0.502635996,0.00928382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49114094
2003,Romania,Former Socialist Bloc,Nicola,Don't Break My Heart,NA,NA,10,73,1,1,3.058215654,0.048408488,0.906752916,185.97333,0.208405684,0.603701641,83.968,0.049425975,2,0.326938161,4,1,-4.107,0.547943339,5.282516556
2003,Sweden,Scandinavia,Fame,Give Me Your Love,NA,NA,5,107,1,1,4.25999884,0.070954907,0.91646624,180.46503,0.008403126,0.550905392,131.958,0.056805821,2,0.11088177,4,1,-5.633,0.456225691,5.675612903
2003,Slovenia,Former Yugoslavia,Karmen Stavec,Nanana,NA,NA,23,7,1,1,0.489222313,0.00464191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.563195266
2002,Cyprus,Independent,One,Gimme,NA,NA,6,85,1,1,3.829450412,0.061063218,0.959941953,184.41252,0.013145605,0.626612321,136.049,0.081395171,0,0.268070406,4,0,-5.912,0.584359865,5.523333333
2002,United Kingdom,Independent,Jessica Garlick,Come Back,NA,NA,3,111,1,1,4.616675407,0.079741379,0.476553752,173.5717,0.134785215,0.542817254,124.082,0.03104282,5,0.549414564,3,1,-6.818,0.345372977,5.558086957
2002,Austria,Western Europe,Manuel Ortega,Say A Word,NA,NA,18,26,1,1,0.924956783,0.018678161,0.944920812,303.62077,0.006925052,0.651997539,135.996,0.032425235,2,0.342216087,4,1,-5.461,0.619543685,5.554131455
2002,Greece,Western Europe,Michalis Rakintzis,S.A.G.A.P.O.,NA,NA,17,27,1,1,1.33504135,0.019396552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Spain,Western Europe,Rosa,Europe's Living A Celebration,NA,NA,7,81,1,0,3.752204734,0.058189655,0.916636441,189.37578,0.008182949,0.682658002,135.055,0.250082276,9,0.128972404,4,1,-6.024,0.891825198,4.613809524
2002,Croatia,Former Yugoslavia,Vesna Pisarovi?,Everything I Want,NA,NA,11,44,1,1,1.818570525,0.031609195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Russia,Former Socialist Bloc,Prime Minister,Northern Girl,NA,NA,10,55,1,1,2.651283829,0.039511494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Estonia,Former Socialist Bloc,Sahlene,Runaway,NA,NA,3,111,1,1,4.432949677,0.079741379,0.878726227,172.54748,0.00609835,0.692048933,128.006,0.028431377,6,0.292179662,4,1,-4.794,0.890771618,5.470957447
2002,Macedonia,Former Yugoslavia,Karolina Go?eva,Od nas zavisi,NA,NA,19,25,1,0,1.29126992,0.01795977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Israel,Independent,Sarit Hadad,Nadlik Beyakhad Ner (Light A Candle),NA,NA,12,37,1,1,1.763985816,0.02658046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Switzerland,Western Europe,Francine Jordi,Dans le jardin de mon „me,NA,NA,22,15,1,0,0.553054005,0.010775862,0.584936695,184.11057,0.604327056,0.319727369,135.094,0.030954361,0,0.313154905,4,1,-5.083,0.267763934,4.574714286
2002,Sweden,Scandinavia,Afro-dite,Never Let It Go,NA,NA,8,72,1,1,2.965713868,0.051724138,0.929732298,182.30667,0.113090675,0.709462863,137.957,0.047388716,3,0.355024899,4,0,-5.835,0.823214028,5.426289593
2002,Finland,Scandinavia,Laura Voutilainen,Addicted To You,NA,NA,20,24,1,1,0.829061932,0.017241379,0.680442492,187.11465,0.040330866,0.793682656,126.078,0.044947542,7,0.184082608,4,1,-8.788,0.743407981,NA
2002,Denmark,Scandinavia,Malene,Tell Me Who You Are,NA,NA,24,7,1,1,0.132146331,0.005028736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Bosnia and Herzegovina,Former Yugoslavia,Maja Tati?,Na jastuku za dvoje,NA,NA,13,33,1,1,1.123988021,0.023706897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Belgium,Western Europe,Sergio & The Ladies,Sister,NA,NA,13,33,1,1,1.495949921,0.023706897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.597777778
2002,France,Western Europe,Sandrine Fran_ois,Il faut du temps,NA,NA,5,104,1,0,4.595678876,0.074712644,0.520138819,237.11302,0.39136748,0.539543589,132.01,0.034918133,2,0.047276318,4,1,-7.981,0.124903316,NA
2002,Germany,Western Europe,Corinna May,I Can't Live Without Music,NA,NA,21,17,1,1,0.585966055,0.012212644,0.856891802,194.21125,0.011089682,0.645897508,124.45,0.093912998,7,0.373761295,4,1,-6.666,0.89013024,5.533690476
2002,Turkey,Independent,Buket Bengisu & Group Safir,Leylaklar Soldu Kalbinde,NA,NA,16,29,1,1,1.592501153,0.020833333,0.756930042,184.32,0.05994351,0.730929694,105.057,0.177347918,7,0.288971905,4,0,-11.027,0.83614949,5.2324
2002,Malta,Western Europe,Ira Losco,7th Wonder,NA,NA,2,164,1,1,7.159617879,0.117816092,0.83968831,179.41333,0.026014033,0.611207784,105.006,0.029140373,5,0.249596603,4,1,-6.764,0.39486889,5.602834646
2002,Romania,Former Socialist Bloc,Monica Anghel & Marcel Pavel,Tell Me Why,NA,NA,9,71,1,1,3.174174078,0.051005747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5885
2002,Slovenia,Former Yugoslavia,Sestre,Samo ljubezen,NA,NA,13,33,1,0,1.148676073,0.023706897,0.880156353,182.06667,0.008035591,0.574024457,140.04,0.040918231,2,0.278640827,3,1,-6.809,0.587671398,5.156744186
2002,Latvia,Former Socialist Bloc,Marie N,I Wanna,NA,NA,1,176,1,1,7.414184709,0.126436782,0.592708255,224.95456,0.514155101,0.776232363,136.124,0.088782323,3,0.341520459,4,1,-10.142,0.736676029,5.737777778
2002,Lithuania,Former Socialist Bloc,Aivaras,Happy You,NA,NA,23,12,1,1,0.475396249,0.00862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.145285714
2001,Netherlands,Western Europe,Michelle,Out On My Own,NA,NA,18,16,1,1,0.600327975,0.011994003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.540461538
2001,Iceland,Scandinavia,Two Tricky,Angel,NA,NA,22,3,1,1,-0.053756425,0.002248876,0.912040159,183.73333,0.070046082,0.643741354,124.01,0.046489795,6,0.19620319,4,0,-5.115,0.774322151,NA
2001,Bosnia and Herzegovina,Former Yugoslavia,Nino Pr?e?,Hano,NA,NA,14,29,1,1,1.349674111,0.02173913,0.649941054,186.38667,0.091505569,0.667409444,87.001,0.035869313,7,0.060010648,4,1,-7.519,0.425062674,NA
2001,Norway,Scandinavia,Haldor LÇgreid,On My Own,NA,NA,22,3,1,1,-0.363663313,0.002248876,0.520368097,183.69261,0.771002117,0.305563335,125.954,0.033915752,9,0.155355963,4,1,-6.034,0.090273298,NA
2001,Israel,Independent,Tal Sondak,En Davar,NA,NA,16,25,1,0,1.230703198,0.01874063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Russia,Former Socialist Bloc,Mumiy Troll,Lady Alpine Blue,NA,NA,12,37,1,1,2.0569266,0.027736132,0.984188037,292.73351,0.023523376,0.616528119,135.01,0.039414877,9,0.122223888,1,0,-8.54,0.901290911,NA
2001,Sweden,Scandinavia,Friends,Listen To Your Heartbeat,NA,NA,5,100,1,1,4.240309429,0.074962519,0.875702568,187.12925,0.021914947,0.593368486,136.934,0.037578036,1,0.258751344,4,0,-3.449,0.778233853,5.499464286
2001,Lithuania,Former Socialist Bloc,SKAMP,You Got Style,NA,NA,13,35,1,1,1.224386243,0.026236882,0.701687541,198.86975,0.180177951,0.764368608,120.062,0.043287585,8,0.171897663,4,1,-7.212,0.772342624,5.724110429
2001,Latvia,Former Socialist Bloc,Arnis Mednis,Too Much,NA,NA,18,16,1,1,0.239520531,0.011994003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.580140845
2001,Croatia,Former Yugoslavia,Vanna,Strings of My Heart,NA,NA,10,42,1,1,2.152114817,0.031484258,0.78199228,177.88,0.05471634,0.544136392,120.006,0.132872159,5,0.130693496,4,1,-7.637,0.345153753,5.582777778
2001,Portugal,Western Europe,MTM,S¢ sei ser feliz assim,NA,NA,17,18,1,0,0.826560367,0.013493253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Ireland,Independent,Gary O'Shaughnessy,Without Your Love,NA,NA,21,6,1,1,-0.355622904,0.004497751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Spain,Western Europe,David Civera,Dile que la quiero,NA,NA,6,76,1,0,3.686343197,0.056971514,0.935183838,290.80925,0.131588302,0.746248914,115.048,0.120062738,4,0.153462314,4,0,-8.96,0.783677704,NA
2001,France,Western Europe,Natasha St-Pier,Je n'ai que mon „me,NA,NA,4,142,1,1,6.309804612,0.106446777,0.570963082,171.09333,0.207614144,0.347906986,95.291,0.026882682,0,0.160449895,3,1,-4.001,0.208874271,NA
2001,Turkey,Independent,Sedat YÅce,Sevgiliye Son,NA,NA,11,41,1,1,2.379620312,0.030734633,0.396842889,186.1776,0.241818949,0.2243595,72.973,0.034740012,0,0.367644352,4,1,-8.442,0.114412492,NA
2001,United Kingdom,Independent,Lindsay Dracass,No Dream Impossible,NA,NA,15,28,1,1,0.722965097,0.020989505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.890681818
2001,Slovenia,Former Yugoslavia,Nu?a Derenda,Energy,NA,NA,7,70,1,1,3.267965199,0.052473763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Poland,Former Socialist Bloc,PIASEK,2 Long,NA,NA,20,11,1,1,0.812613185,0.008245877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Germany,Western Europe,Michelle,Wer Liebe lebt,NA,NA,8,66,1,1,2.691923363,0.049475262,0.755449878,246.93506,0.510276126,0.410249204,75.504,0.034784328,8,0.346555037,4,1,-5.036,0.239875758,4.668666667
2001,Estonia,Former Socialist Bloc,"Tanel Padar, Dave Benton, 2XL",Everybody,NA,NA,1,198,1,1,8.741044234,0.148425787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Malta,Western Europe,Fabrizio Faniello,Another Summer Night,NA,NA,9,48,1,1,2.048027627,0.035982009,0.98304677,318.22667,0.001057019,0.77205322,125.994,0.047692135,9,0.304394803,4,0,-8.259,0.865701546,5.540338983
2001,Greece,Western Europe,Antique,Die for You,NA,NA,3,147,1,1,7.466842307,0.110194903,0.962036663,177.21279,0.035474042,0.552833891,124.011,0.041904086,11,0.171193503,4,0,-4.193,0.753331605,5.353957447
2001,Denmark,Scandinavia,Rollo & King,Never Ever Let You Go,NA,NA,2,177,1,1,7.378644599,0.132683658,0.851522024,181.38231,0.017792472,0.705854101,108.006,0.045937687,10,0.07279633,4,1,-7.349,0.79751044,5.370181818
2000,Israel,Independent,PingPong,Sameyakh,NA,NA,22,7,1,0,0.199163547,0.005028736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Netherlands,Western Europe,Linda Wagenmakers,No Goodbyes,NA,NA,13,40,1,1,1.69080586,0.028735632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,United Kingdom,Independent,Nicki French,Don't Play That Song Again,NA,NA,16,28,1,1,0.828478823,0.020114943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.362432432
2000,Estonia,Former Socialist Bloc,Ines,Once in a Lifetime,NA,NA,4,98,1,1,3.519946265,0.070402299,0.785483528,289.97034,0.001128358,0.764460325,124.975,0.044398969,1,0.097067613,4,1,-8.862,0.755950988,5.579173554
2000,France,Western Europe,Sofia Mestari,On aura le ciel,NA,NA,23,5,1,0,0.445947823,0.003591954,0.521009713,214.63619,0.117303313,0.680909875,93.983,0.033236052,1,0.085883333,4,0,-9.963,0.813143275,4.9228
2000,Romania,Former Socialist Bloc,Taxi,The Moon,NA,NA,17,25,1,1,1.463541437,0.01795977,0.446442431,158.17333,0.513118078,0.504163642,91.459,0.024058647,9,0.138975122,4,1,-8.463,0.308790773,NA
2000,Malta,Western Europe,Claudette Pace,Desire,NA,NA,8,73,1,1,2.879724443,0.052442529,0.607338862,178.82231,0.149342639,0.558597844,96.785,0.047670561,0,0.110139163,4,1,-6.531,0.295734173,5.655550239
2000,Norway,Scandinavia,Charmed,My Heart Goes Boom,NA,NA,11,57,1,1,2.027866312,0.040948276,0.873958768,183.15855,0.03992695,0.642223546,105.011,0.028926043,11,0.07681313,4,1,-5.39,0.820629333,NA
2000,Russia,Former Socialist Bloc,Alsou,Solo,NA,NA,2,155,1,1,7.190000518,0.111350575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Belgium,Western Europe,Nathalie Sorce,Envie de vivre,NA,NA,24,2,1,0,-0.099912035,0.001436782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Cyprus,Independent,Voice,Nomiza,NA,NA,21,8,1,0,0.872308642,0.005747126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.071349206
2000,Iceland,Scandinavia,August & Telma,Tell Me!,NA,NA,12,45,1,1,1.413492123,0.032327586,0.876685005,177.33333,0.007360295,0.488347278,145.398,0.053409404,9,0.103579738,4,1,-7.442,0.421031372,NA
2000,Spain,Western Europe,Serafçn Zubiri,Colgado de un sue_o,NA,NA,18,18,1,0,0.946233729,0.012931034,0.5902964,188.18567,0.477619841,0.566525275,114.672,0.027684491,4,0.18496158,4,0,-7.749,0.389806927,NA
2000,Denmark,Scandinavia,Olsen Brothers,Fly on the Wings of Love,NA,NA,1,195,1,1,7.721898656,0.140086207,0.808926966,184.34567,0.028478816,0.743306,104.022,0.047163965,2,0.05739583,4,1,-5.895,0.302477565,5.877204301
2000,Germany,Western Europe,Stefan Raab,Wadde hadde dudde da?,NA,NA,5,96,1,0,4.212344176,0.068965517,0.8896723,181.09497,0.074228547,0.725839488,117.805,0.047970307,0,0.275810147,4,1,-6.169,0.815656747,5.174054054
2000,Switzerland,Western Europe,Jane Bogaert,La vita cos'_?,NA,NA,20,14,1,0,0.543644638,0.010057471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Croatia,Former Yugoslavia,Goran Karan,Kad zaspu an?eli,NA,NA,9,70,1,0,3.631420066,0.050287356,0.631910254,183.69333,0.198550847,0.590358344,76.048,0.032441712,2,0.223727957,4,1,-7.551,0.418072041,4.778888889
2000,Sweden,Scandinavia,Roger Pontare,When Spirits Are Calling My Name,NA,NA,7,88,1,1,3.324547632,0.063218391,0.842269968,182.81333,0.076310306,0.357900769,122.562,0.066078008,7,0.245735659,4,0,-3.755,0.674176019,5.578461538
2000,Macedonia,Former Yugoslavia,XXL,100% te ljubam,NA,NA,15,29,1,1,1.974456546,0.020833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.061904762
2000,Finland,Independent,Nina èstrÓm,A Little Bit,NA,NA,18,18,1,1,0.226516626,0.012931034,0.579731067,340.98617,0.031519635,0.442849361,76.309,0.10674954,10,0.143837816,4,0,-7.222,0.46680959,NA
2000,Latvia,Former Socialist Bloc,Brainstorm,My Star,NA,NA,3,136,1,1,5.638816726,0.097701149,0.850600416,185.87537,0.1108783,0.552156888,135.189,0.034019734,5,0.145467414,4,1,-6.735,0.361306709,5.646158192
2000,Turkey,Independent,Pênar Ayhan & The SOS,Yorgunum Anla,NA,NA,10,59,1,1,3.108407063,0.042385057,0.700393992,232.37333,0.029761047,0.622238308,79.023,0.036572835,7,0.203594792,4,0,-6.974,0.204494791,NA
2000,Ireland,Independent,Eamonn Toal,Millennium of Love,NA,NA,6,92,1,1,3.665863646,0.066091954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Austria,Western Europe,The Rounder Girls,All To You,NA,NA,14,34,1,1,1.681527412,0.024425287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,Lithuania,Former Socialist Bloc,Aist?,Strazdas,NA,NA,20,13,1,0,0.73646804,0.009745127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
